type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
white;6.42054535654412;0.333615152128114;0.404134544955814;9.77870487640453;0.022438010649648;72.2906635377172;105.190387894858;1.41088194758767;2.48950181224956;0.569720291551544;15.9465163504439;6;0.369418;0.146027;0.066641;0.432781;0.357785;0.605669;0.106362;0.000731;0.002588;0.246916;0.019744;0;2.354662;243
red;6.00182743012234;0.216262662481469;0.134780441996224;2.41197944170825;0.0565784878559353;37.2508830603543;55.7948139825394;1.41366718592574;3.71756525328922;1.04558958868252;9.08826585831931;6;0.885453;0.177893;0.623538;0.448930;0.641215;0.049705;0.541896;0.002012;0.047126;0.317896;0.018376;0;3.754040;143
white;4.51193999365208;0.257551853059166;0.280791917250613;8.15276788223843;0.0381921738489409;34.639768520263;119.163720754573;1.41599967918077;3.35635952023004;0.571884225984762;6.55784522904007;5;0.571735;0.089551;0.184333;0.763422;0.108034;0.081369;0.158222;0.001389;0.027446;0.133954;0.008846;0;2.128301;151
red;7.09046988848595;0.713789521432261;0.701616403929424;4.19259338635592;0.0784055380957703;36.6371514199054;114.046436919933;1.41739422900699;4.49171145857426;0.818910096870084;14.5302339716336;5;0.683136;0.442919;0.537218;0.028663;0.070358;0.148012;0.045857;0.002716;0.037804;0.430858;0.000683;0;2.428224;23
white;4.49881285267724;0.13582812375875;0.175976388347249;3.96894962587473;0.0329216462121984;36.8157279459456;154.767119880411;1.41850431396626;2.69627366517326;0.261670494181001;13.129135939808;7;0.369418;0.558289;0.066641;0.026443;0.393463;0.081369;0.101080;0.000605;0.047126;0.020991;0.113680;0;1.779105;43
white;5.17691672942658;0.195222885658181;0.395720883156195;1.75062920285524;0.040465164341974;40.8472670585124;253.715614602242;1.42196287763561;3.93966266305971;0.298435975066885;11.1878874912118;6;0.055700;0.440500;0.027473;0.706096;0.106036;0.015831;0.495317;0.003013;0.040911;0.171608;0.115047;0;2.177532;172
white;11.0151912772926;0.433190756093676;0.426364812802702;5.06941890797662;0.0671232844995294;52.2770419497654;97.3113981725109;1.42216310898442;2.66547360494099;0.540008538932682;13.3212112513293;6;0.571735;0.116579;0.058845;0.044812;0.054517;0.474594;0.408882;0.000600;0.030553;0.152781;0.018376;0;1.932274;78
red;9.30799551108131;0.416822623502743;0.312669130504188;2.13018083765756;0.0676406045151319;16.1886317758364;107.133504442954;1.42589807330515;4.81740101910534;0.326301001347964;11.4783794214129;5;0.055700;0.649051;0.184333;0.632620;0.480661;0.574006;0.135654;0.001168;0.012947;0.020991;0.056498;0;2.803629;38
white;5.92007312098218;0.14693623425035;0.420190528570516;1.34118783817801;0.0358849041664602;31.5221037815092;55.1623155464244;1.42594251507992;2.43482523284816;0.277851878359711;10.8169095134115;6;0.258017;0.234369;0.003897;0.779572;0.268588;0.049705;0.187515;0.004943;0.046089;0.152781;0.143638;0;2.129114;152
red;9.30039922159155;0.607131540310835;0.134536306197524;1.15708257107113;0.0696894652953674;4.31543654318124;16.8710168551871;1.42970542249973;4.56482848136291;0.454238297160383;14.0436534645952;5;0.996854;0.707945;0.372563;0.678542;0.034679;0.737849;0.809844;0.001485;0.050233;0.077472;0.115047;0;4.582513;272
red;6.97995652536148;0.58087406700738;0.526320148005653;7.30054546373701;0.0884847552658097;21.4608011424703;68.281454763533;1.43070926389935;1.79061961914361;0.459255525157645;15.6591567554401;5;0.369418;0.266235;0.317615;0.010294;0.248751;0.049705;0.115005;0.002616;0.062662;0.355550;0.000683;0;1.798534;2
white;6.39630687296178;0.225389597998959;0.439301718613577;5.14008795148007;0.0347216153914548;21.1143725353077;79.8830329167359;1.43378812316375;4.54139020956628;0.284176733016563;10.6500965217792;7;0.055700;0.440500;0.027473;0.157246;0.393463;0.442930;0.109724;0.001656;0.021232;0.020991;0.086456;0;1.757371;40
red;6.79290905164695;0.439277643334238;0.501469958916544;6.81485732953093;0.102324504457238;9.55311912110714;127.296385296541;1.43543991404736;4.40819264999429;0.697381151862692;14.2991583611219;5;0.258017;0.325130;0.129385;0.083770;0.320108;0.606774;0.248019;0.003118;0.034697;0.562648;0.000683;0;2.572349;28
red;8.1806831713051;0.44465694154139;0;3.13685344142028;0.0822738474602513;33.6559585654407;37.0725838515159;1.43574367158852;4.58508233807347;0.773574286558797;10.4292020376645;6;0.369418;0.737393;1.000000;0.595882;0.391465;0.148012;0.619688;0.000525;0.062662;0.280241;0.029274;0;4.234560;217
red;7.54952518491841;0.453121887581384;0.272391627043455;2.3829990937145;0.099108202487462;15.3533093301618;39.2946290704586;1.43672389726087;4.9196782951221;0.416242514789727;10.7649847826237;5;0.055700;0.222064;0.129385;0.632620;0.444983;0.574006;0.611044;0.002515;0.081305;0.204933;0.123210;0;3.081765;55
red;5.72012712191337;0.271505178063812;0.50597869744792;1.91939526083019;0.0789360054146953;22.4261328194929;28.0905650485747;1.43792966228892;3.64284847367934;0.57807882641413;17.836207828099;7;1.199171;0.087132;0.066641;0.540775;0.462822;0.148012;0.697479;0.001143;0.000518;0.110798;0.191290;0;3.505781;109
white;4.04353571601902;0.37480191593785;0.381268996449557;8.52562527045754;0.0230874334507535;24.4690653868554;97.3472742657026;1.43809242517222;2.52390466676157;0.377545206665487;14.2625837297634;6;1.199171;0.087132;0.152961;0.065401;0.357785;0.246318;0.057863;0.000711;0.037804;0.016662;0.048335;0;2.270143;210
white;7.07596837294189;0.197653212093401;0.188154880966047;2.70741234286046;0.0462705769969557;38.6158841747965;55.6909629351342;1.43813557766832;3.25720909552291;0.760903163946821;8.78519831331987;7;0.055700;0.293263;0.090217;0.595882;0.339945;0.212444;0.118367;0.002712;0.016054;0.204933;0.048335;0;1.977852;96
red;6.50277614912675;0.543144011249092;0.0701386892199937;2.49164278574127;0.0456155399362972;34.2350990946781;49.7795074491495;1.43818231668146;4.58679983140292;0.717401313613926;12.6501152275049;6;0.571735;0.825735;0.843140;0.650989;0.213072;0.213549;0.636974;0.001409;0.062662;0.073143;0.095986;0;4.188394;205
white;4.53226144136602;0.274055475456612;0.245132805363144;3.91009479355878;0.0719550653736147;47.1319956920298;231.140885054182;1.43869279848023;2.43900353735772;0.602810096641519;10.416238387544;6;0.369418;0.411053;0.027473;0.359305;0.054517;0.048600;0.823768;0.001178;0.028483;0.110798;0.008846;0;2.243439;201
white;3.93900028200319;0.589912891225893;0.289789439198049;8.58900968618375;0.0507510282338006;14.9900337192299;138.370063236235;1.44000521464393;3.50011523227777;0.341688514597776;11.9311412858061;7;0.369418;0.295683;0.278448;0.065401;0.375624;0.213549;0.135654;0.004099;0.021232;0.073143;0.258002;0;2.090253;138
red;6.59245302886849;0.180051078313491;0.300067675512532;2.68713070628817;0.0943330794355825;29.7098245807325;50.9451588665977;1.44188409522562;3.21894766292106;0.443022037069388;11.8101230717025;5;0.571735;0.060104;0.090217;0.522406;0.552019;0.148012;0.377671;0.001761;0.053340;0.280241;0.048335;0;2.705841;36
white;5.81810683602705;0.224583351956466;0.139271096546816;4.69738509594104;0.0513398370297044;52.2386007306844;106.433534835044;1.44296899124747;1.83876773518437;0.392574995871617;15.4848246311763;6;0.683136;0.381605;0.309820;0.063181;0.143713;0.245213;0.452100;0.000198;0.037804;0.077472;0.008846;0;2.403088;274
red;6.15325653799918;0.362483472054816;0.222126445186503;2.01670022150042;0.0669687951647455;9.86610465612939;16.0633486648271;1.44331194128679;3.18114929147299;0.906968292308131;9.1576603454131;7;0.683136;0.649051;0.466679;0.687727;0.159554;0.508468;0.792557;0.000444;0.068876;0.280241;0.005448;0;4.302181;230
white;6.59892479643935;0.194935507215021;0.283493407131061;0.832266362530773;0.0783685809071218;37.6580271196092;84.5087631895643;1.44471474320525;1.86167598858566;0.397257569351875;7.12383015538592;6;0.055700;0.322711;0.223500;0.724465;0.054517;0.148012;0.083793;0.003053;0.011910;0.115126;0.057865;0;1.800652;49
red;8.28427128335916;0.746206010342722;0.0117401678974369;3.05113196392784;0.0791725267379887;18.2169322487709;50.5644697752015;1.44556735350156;3.34740592983421;0.443940557654899;8.63687205953956;5;0.369418;0.737393;0.968628;0.540775;0.373626;0.344624;0.265306;0.002777;0.103055;0.110798;0.066028;0;3.882428;159
white;5.0233469184204;0.328267533322708;0.50129655825055;5.88021178960495;0.0310019180987523;34.9817428812936;149.654693035935;1.44827256531294;3.34601221353882;0.611115611957279;12.6889226775;8;0.369418;0.175474;0.537218;0.193984;0.268588;0.082474;0.040576;0.002108;0.059555;0.091971;0.162699;0;1.984065;98
red;6.28562279204694;0.478198874873918;0.106473303774478;1.45962581420769;0.0726006132562034;26.7241489504671;78.0708258385998;1.4491994135022;4.855462189705;0.728665776530421;12.3189912544378;5;0.885453;0.177893;0.435307;0.706096;0.409304;0.213549;0.498679;0.001811;0.037804;0.091971;0.104149;0;3.562016;122
white;4.3600751829066;0.218707234810849;0.370461319355079;6.80071366041252;0.0438362752914447;33.2800935559207;115.262343388913;1.44925888794485;4.62234214888416;0.650389916000846;12.1312564559275;6;0.683136;0.381605;0.027473;0.102139;0.179392;0.049705;0.066506;0.000801;0.012947;0.058645;0.029274;0;1.591623;13
white;6.56645743944128;0.401201961803346;0.446971106487263;3.88049705691233;0.015504956862093;55.6066924923515;82.9982847196441;1.45079932225636;3.79857356459859;0.781406189130312;9.82527220968637;7;0.683136;0.057684;0.027473;0.175615;0.446981;0.245213;0.006002;0.002360;0.050233;0.091971;0.162699;0;1.949367;84
red;4.12357067378209;0.340582919797405;0.442226538860335;2.31996843713716;0.102119765032971;22.600481596533;157.49696249072;1.45206595342649;4.31422110540239;0.647707586942393;8.76467955815167;5;0.258017;0.074828;0.537218;0.540775;0.569858;0.277981;0.083793;0.001912;0.044019;0.468512;0.048335;0;2.905248;42
red;10.1285561886155;0.266780234848814;0.268438607622813;1.58406159766031;0.056576675240885;10.3926454620969;84.1131635754944;1.45318766359709;4.17818031667388;0.636130994906051;16.5977620913503;6;1.512889;0.469947;0.066641;0.504037;0.177393;0.508468;0.498679;0.000002;0.047126;0.468512;0.124577;0;4.378271;246
white;6.76728107080305;0.275778264311819;0.235462724253414;5.74838847013382;0.0568762690582944;29.4193300329787;117.361716164215;1.4545356446691;3.97126342052894;0.739987148837008;5.56558138862808;6;0.996854;0.352158;0.348987;0.175615;0.250749;0.114138;0.006002;0.001777;0.052304;0.039818;0.029274;0;2.367676;256
red;3.80441706479451;0.353862372031131;0.191262003094189;2.62463429714286;0.0472850812315379;2.17389071287804;15.9026515646677;1.45638391404051;3.91435834998375;0.91701667396709;13.0576816260121;5;0.683136;0.472367;0.215704;0.632620;0.248751;0.901693;0.809844;0.001610;0.009839;0.186106;0.123210;0;4.284880;227
white;7.27968156822417;0.330185024053524;0.465881474344412;3.61653362394608;0.0487936818236979;45.7530573353769;112.182662906247;1.45857922885335;2.20208625254984;0.295369943671055;15.8284473719011;7;0.369418;0.295683;0.160756;0.504037;0.268588;0.146906;0.106362;0.005124;0.046089;0.190435;0.286593;0;2.379991;263
white;6.5709282366077;0.273360317160975;0.587661509910078;6.70595860220523;0.0535819146764341;49.9337944787809;160.901538842817;1.45931279057027;2.25939001450124;0.458029585715629;8.37974645482339;6;0.055700;0.057684;0.254872;0.598101;0.322106;0.474594;0.331091;0.000987;0.005696;0.115126;0.008846;0;2.224803;190
white;8.79412358745598;0.255863439853829;0.272028512183584;5.07304135243126;0.0224964150274719;17.1819112484561;143.46067165219;1.46183226306764;2.38672149518795;0.450484888390734;18.8878703612845;8;0.369418;0.234369;0.160756;0.010294;0.554017;0.015831;0.092437;0.003898;0.049196;0.378706;0.200820;0;2.069742;133
red;8.04136617906018;0.396011411740038;0.177300864885232;2.01675868843073;0.0667662241441045;11.8856098534081;32.7419042463491;1.46285858983833;2.61589488291454;0.429069545424302;7.06048127588462;5;0.571735;0.619603;0.403935;0.669358;0.462822;0.508468;0.706122;0.001862;0.084412;0.280241;0.000683;0;4.309241;232
white;10.6382760615535;0.230377794573432;0.186224553415693;2.61331326835085;0.0330169477737102;33.585097509112;125.217745165418;1.46749958336198;1.67800494857531;0.574588028129678;12.1098090714825;6;0.369418;0.060104;0.247076;0.669358;0.554017;0.048600;0.118367;0.004421;0.037804;0.110798;0.219881;0;2.439844;294
white;5.68358427322679;0.153435603675625;0.180936591195003;1.55193836210274;0.0247030745983514;18.1101957670328;56.2668019229933;1.46775180275673;4.75512262396665;0.445523208583013;8.72862011429541;5;0.369418;0.263816;0.121589;0.779572;0.286427;0.015831;0.040576;0.002973;0.011910;0.002164;0.057865;0;1.952141;85
white;4.62483893793071;0.210854478994061;0.453760419299172;2.14659403832312;0.033196504897885;13.8171512128616;79.2450828535185;1.47040517898957;4.43675307018816;0.365919361651462;13.3150372097494;6;0.683136;0.175474;0.003897;0.687727;0.322106;0.115243;0.106362;0.000952;0.005696;0.167279;0.027907;0;2.295779;218
red;6.57093175459505;0.844459406508145;0.359879818733545;1.53135916815537;0.0941265012985262;17.2378583972278;44.3132987852852;1.47069135707539;4.75733603075185;0.666137652355096;12.2150384297451;5;0.885453;0.796287;0.184333;0.650989;0.302268;0.213549;0.239376;0.001429;0.025375;0.002164;0.066028;0;3.367251;87
white;4.56053645307016;0.296917475166784;0.181895976232506;6.64003800053207;0.0456245815806129;16.1648144319873;103.735674647066;1.4710190369084;3.16463676943216;0.422757151118759;8.79211765251282;6;0.683136;0.411053;0.066641;0.047032;0.375624;0.048600;0.282593;0.001907;0.008803;0.133954;0.095986;0;2.155329;161
white;8.57412073498071;0.300888472018723;0.184730119739123;4.89155812878109;0.0192530653016057;12.3916351607009;58.8080808765399;1.47192431459663;1.80310867081512;0.335686557044353;14.1850718578638;5;0.055700;0.116579;0.058845;0.598101;0.607535;0.541237;0.040576;0.001067;0.033660;0.148452;0.010214;0;2.211966;185
white;10.7168203383871;0.285670425273391;0.442376001351932;1.48269697798421;0.050271374514264;23.6497619957183;98.150750629115;1.47197236918657;3.78448725995917;0.59563825739477;9.28982026387096;6;0.258017;0.234369;0.027473;0.706096;0.286427;0.277981;0.495317;0.002913;0.008803;0.039818;0.086456;0;2.423670;281
white;6.78378144314298;0.503134285166522;0.208652509334065;12.7474092931377;0.0476922474717289;48.9727924901641;164.604196092352;1.47277596997218;4.01333311668548;0.753349456748499;10.3949463536935;5;0.055700;0.177893;0.247076;0.561364;0.018838;0.474594;0.305161;0.001570;0.005696;0.020991;0.123210;0;1.992093;99
white;10.2518074375679;0.333188691243782;0.568057240333125;6.92863504517697;0.022024565562157;36.4294074232638;193.87281805144;1.47648899695961;3.20556827857325;0.192140866474537;8.80179220280757;7;0.258017;0.028237;0.254872;0.258275;0.322106;0.048600;0.192796;0.002712;0.058518;0.435187;0.134108;0;1.993428;102
red;7.63645581132635;0.277307451026996;0.15440104962028;1.91950348163999;0.068596061453039;25.8741755968385;33.4020480187873;1.47689199953709;2.98661630946296;0.898016316817851;14.40116928011;6;1.624290;0.354577;0.247076;0.687727;0.373626;0.410162;0.706122;0.000102;0.053340;0.129625;0.010214;0;4.596861;279
red;3.87877084415894;0.712967731415665;0.246529556988785;2.10029666523288;0.0539001160088955;6.05132967342449;48.3491106967847;1.47744531720571;1.99143410164102;0.576150221267633;5.11424567665605;5;0.683136;0.825735;0.435307;0.724465;0.106036;0.770618;0.567827;0.000404;0.042982;0.129625;0.113680;0;4.399815;251
white;6.17390932207208;0.259471852642333;0.27762777583133;11.0992644327227;0.0573931096845558;32.2875444148446;137.401073395318;1.48049057137561;2.70734518299743;0.483093868819201;12.4481527512246;7;0.369418;0.204921;0.152961;0.910374;0.268588;0.148012;0.014646;0.001354;0.055411;0.020991;0.095986;0;2.242662;198
white;6.09289981327774;0.122278990644985;0.242761958806276;3.48688667705205;0.0461024119010101;21.5710387273479;62.1867936588493;1.48069299980979;4.56493328274582;0.216383290034539;5.70208541520628;5;0.055700;0.411053;0.215704;0.173395;0.215070;0.015831;0.057863;0.000203;0.003625;0.322224;0.104149;0;1.574817;12
white;8.9422333827097;0.395871821088505;0.335279506238607;2.63359972575639;0.0286987272595806;39.1721376615547;168.894963910611;1.48433385116358;2.46313064327654;0.403273491862927;12.4293538612163;7;0.258017;0.116579;0.035269;0.577513;0.232910;0.082474;0.080431;0.003878;0.037804;0.171608;0.200820;0;1.797303;47
red;9.93892168270469;0.214279176095398;0.386742501651174;2.84748742363344;0.107453382504032;27.7245031220528;38.9040234140334;1.48488959432934;2.95803961047119;0.687636315059555;6.56108205278134;5;0.369418;0.001209;0.121589;0.632620;0.462822;0.015831;0.412245;0.002254;0.071983;0.096299;0.104149;0;2.290419;19
white;9.35170919611885;0.233665018567102;0.141731059368072;2.23961824650789;0.0375242575217084;38.2900183387858;113.086568999401;1.48560219877841;2.02783132952678;0.500084648671623;14.465731950043;8;0.683136;0.175474;0.184333;0.687727;0.250749;0.114138;0.123649;0.002209;0.065769;0.058645;0.019744;0;2.365573;253
red;8.40501496103472;0.185180474347371;0.187083784174765;1.45841588770613;0.0636319862076559;11.1278790097144;67.9901402909952;1.49119532159952;4.23556523289537;1.14698074905923;12.4512512560013;6;1.512889;0.234369;0.184333;0.632620;0.072356;0.377393;0.334454;0.000404;0.021232;0.487339;0.038805;0;3.896194;161
red;7.68621353051503;0.653496607807985;0.144261699931126;1.23157093094405;0.0863809357559319;22.7754449326785;156.414291582285;1.49136998232142;2.51234869808871;0.52735785361807;12.0039417203452;5;1.826608;0.766840;0.184333;0.632620;0.427144;0.015831;0.132292;0.001530;0.002588;0.020991;0.056498;0;4.067275;188
red;5.05201978083574;0.478956228043924;0.256393142023178;2.41492954778779;0.059895237384048;31.8400528338863;40.0560987453018;1.49190204404252;2.90671619049291;0.910783449122758;14.2947165572729;6;0.369418;0.354577;0.372563;0.650989;0.373626;0.082474;0.533253;0.000907;0.047126;0.204933;0.008846;0;2.998712;48
